Tue, 04 Feb 2020 09:58:38 GMT|1|9146.3|998500.84|8290.7
Tue, 04 Feb 2020 09:59:11 GMT|1|9159.81|999079.27|8291.58
Tue, 04 Feb 2020 09:59:42 GMT|1|9159.76|998635.67|8295.35
Tue, 04 Feb 2020 10:00:14 GMT|1|9159.39|998733.85|8292
Tue, 04 Feb 2020 10:00:45 GMT|1|9152.53|998550.39|8287.35
Tue, 04 Feb 2020 10:01:17 GMT|1|9155.9|998483.65|8287.05
Tue, 04 Feb 2020 10:01:49 GMT|1|9167.28|998991.24|8292.6
Tue, 04 Feb 2020 10:02:20 GMT|1|9168.8|1000088.45|8304.72
Tue, 04 Feb 2020 10:02:52 GMT|1|9171.74|1000060.42|8302.83
